id,name,state_id.id,ciudad_id.id
municipio_1,Álvaro Obregón,base.state_mx_df,ciudad_1
municipio_2,Azcapotzalco,base.state_mx_df,ciudad_1
municipio_3,Benito Juárez,base.state_mx_df,ciudad_1
municipio_4,Coyoacán,base.state_mx_df,ciudad_1
municipio_5,Cuajimalpa de Morelos,base.state_mx_df,ciudad_1
municipio_6,Cuauhtémoc,base.state_mx_df,ciudad_1
municipio_7,Gustavo A. Madero,base.state_mx_df,ciudad_1
municipio_8,Iztacalco,base.state_mx_df,ciudad_1
municipio_9,Iztapalapa,base.state_mx_df,ciudad_1
municipio_10,La Magdalena Contreras,base.state_mx_df,ciudad_1
municipio_11,Miguel Hidalgo,base.state_mx_df,ciudad_1
municipio_12,Milpa Alta,base.state_mx_df,ciudad_1
municipio_13,Tláhuac,base.state_mx_df,ciudad_1
municipio_14,Tlalpan,base.state_mx_df,ciudad_1
municipio_15,Venustiano Carranza,base.state_mx_df,ciudad_1
municipio_16,Xochimilco,base.state_mx_df,ciudad_1
municipio_36,Jesús María,base.state_mx_ags,ciudad_10
municipio_336,Ojinaga,base.state_mx_chih,ciudad_100
municipio_339,Aldama,base.state_mx_chih,ciudad_101
municipio_342,Delicias,base.state_mx_chih,ciudad_102
municipio_373,Saucillo,base.state_mx_chih,ciudad_103
municipio_378,Camargo,base.state_mx_chih,ciudad_104
municipio_379,Hidalgo del Parral,base.state_mx_chih,ciudad_105
municipio_385,Jiménez,base.state_mx_chih,ciudad_106
municipio_387,Durango,base.state_mx_dgo,ciudad_107
municipio_391,Canatlán,base.state_mx_dgo,ciudad_108
municipio_393,San Juan del Río,base.state_mx_dgo,ciudad_109
municipio_37,Mexicali,base.state_mx_bc,ciudad_11
municipio_399,Santiago Papasquiaro,base.state_mx_dgo,ciudad_110
municipio_404,Peñón Blanco,base.state_mx_dgo,ciudad_111
municipio_406,Pánuco de Coronado,base.state_mx_dgo,ciudad_112
municipio_408,Nombre de Dios,base.state_mx_dgo,ciudad_113
municipio_410,Vicente Guerrero,base.state_mx_dgo,ciudad_114
municipio_413,Pueblo Nuevo,base.state_mx_dgo,ciudad_115
municipio_416,Gómez Palacio,base.state_mx_dgo,ciudad_116
municipio_418,Lerdo,base.state_mx_dgo,ciudad_117
municipio_430,El Oro,base.state_mx_dgo,ciudad_118
municipio_438,Guanajuato,base.state_mx_gto,ciudad_119
municipio_38,Tecate,base.state_mx_bc,ciudad_12
municipio_439,Silao,base.state_mx_gto,ciudad_120
municipio_440,Romita,base.state_mx_gto,ciudad_121
municipio_443,Guanajuato,base.state_mx_gto,ciudad_122
municipio_445,San Francisco del Rincón,base.state_mx_gto,ciudad_123
municipio_446,Purísima del Rincón,base.state_mx_gto,ciudad_124
municipio_449,Manuel Doblado,base.state_mx_gto,ciudad_125
municipio_451,Irapuato,base.state_mx_gto,ciudad_126
municipio_452,Salamanca,base.state_mx_gto,ciudad_127
municipio_456,Pénjamo,base.state_mx_gto,ciudad_128
municipio_458,Cuerámaro,base.state_mx_gto,ciudad_129
municipio_41,Mexicali,base.state_mx_bc,ciudad_13
municipio_460,Abasolo,base.state_mx_gto,ciudad_130
municipio_462,Huanímaro,base.state_mx_gto,ciudad_131
municipio_464,León,base.state_mx_gto,ciudad_132
municipio_468,San Miguel de Allende,base.state_mx_gto,ciudad_133
municipio_470,San Diego de la Unión,base.state_mx_gto,ciudad_134
municipio_473,San Luis de la Paz,base.state_mx_gto,ciudad_135
municipio_479,Doctor Mora,base.state_mx_gto,ciudad_136
municipio_482,San José Iturbide,base.state_mx_gto,ciudad_137
municipio_484,Celaya,base.state_mx_gto,ciudad_138
municipio_486,Celaya,base.state_mx_gto,ciudad_139
municipio_42,Tijuana,base.state_mx_bc,ciudad_14
municipio_487,Apaseo el Grande,base.state_mx_gto,ciudad_140
municipio_489,Comonfort,base.state_mx_gto,ciudad_141
municipio_491,Comonfort,base.state_mx_gto,ciudad_142
municipio_492,Santa Cruz de Juventino Rosas,base.state_mx_gto,ciudad_143
municipio_494,Villagrán,base.state_mx_gto,ciudad_144
municipio_496,Cortazar,base.state_mx_gto,ciudad_145
municipio_497,Valle de Santiago,base.state_mx_gto,ciudad_146
municipio_499,Jaral del Progreso,base.state_mx_gto,ciudad_147
municipio_502,Apaseo el Alto,base.state_mx_gto,ciudad_148
municipio_504,Jerécuaro,base.state_mx_gto,ciudad_149
municipio_43,Playas de Rosarito,base.state_mx_bc,ciudad_15
municipio_507,Acámbaro,base.state_mx_gto,ciudad_150
municipio_510,Tarandacuao,base.state_mx_gto,ciudad_151
municipio_512,Moroleón,base.state_mx_gto,ciudad_152
municipio_513,Salvatierra,base.state_mx_gto,ciudad_153
municipio_515,Yuriria,base.state_mx_gto,ciudad_154
municipio_517,Santiago Maravatío,base.state_mx_gto,ciudad_155
municipio_519,Uriangato,base.state_mx_gto,ciudad_156
municipio_522,Chilpancingo de los Bravo,base.state_mx_gro,ciudad_157
municipio_524,Chilpancingo de los Bravo,base.state_mx_gro,ciudad_158
municipio_527,Tixtla de Guerrero,base.state_mx_gro,ciudad_159
municipio_47,Ensenada,base.state_mx_bc,ciudad_16
municipio_529,Ayutla de los Libres,base.state_mx_gro,ciudad_160
municipio_534,Acapulco de Juárez,base.state_mx_gro,ciudad_161
municipio_536,Juan R. Escudero,base.state_mx_gro,ciudad_162
municipio_538,San Marcos,base.state_mx_gro,ciudad_163
municipio_540,Iguala de la Independencia,base.state_mx_gro,ciudad_164
municipio_542,Huitzuco de los Figueroa,base.state_mx_gro,ciudad_165
municipio_544,Tepecoacuilco de Trujano,base.state_mx_gro,ciudad_166
municipio_546,Eduardo Neri,base.state_mx_gro,ciudad_167
municipio_548,Taxco de Alarcón,base.state_mx_gro,ciudad_168
municipio_550,Buenavista de Cuéllar,base.state_mx_gro,ciudad_169
municipio_48,Ensenada,base.state_mx_bc,ciudad_17
municipio_554,Teloloapan,base.state_mx_gro,ciudad_170
municipio_559,Arcelia,base.state_mx_gro,ciudad_171
municipio_562,Apaxtla,base.state_mx_gro,ciudad_172
municipio_565,Tlapehuala,base.state_mx_gro,ciudad_173
municipio_568,Cutzamala de Pinzón,base.state_mx_gro,ciudad_174
municipio_569,Pungarabato,base.state_mx_gro,ciudad_175
municipio_573,Coyuca de Catalán,base.state_mx_gro,ciudad_176
municipio_577,La Unión de Isidoro Montes de Oca,base.state_mx_gro,ciudad_177
municipio_580,Petatlán,base.state_mx_gro,ciudad_178
municipio_583,Zihuatanejo de Azueta,base.state_mx_gro,ciudad_179
municipio_49,La Paz,base.state_mx_bcs,ciudad_18
municipio_584,Técpan de Galeana,base.state_mx_gro,ciudad_180
municipio_586,Técpan de Galeana,base.state_mx_gro,ciudad_181
municipio_587,Técpan de Galeana,base.state_mx_gro,ciudad_182
municipio_588,Atoyac de Álvarez,base.state_mx_gro,ciudad_183
municipio_591,Benito Juárez,base.state_mx_gro,ciudad_184
municipio_592,Coyuca de Benítez,base.state_mx_gro,ciudad_185
municipio_594,Olinalá,base.state_mx_gro,ciudad_186
municipio_599,Chilapa de Álvarez,base.state_mx_gro,ciudad_187
municipio_605,Huamuxtitlán,base.state_mx_gro,ciudad_188
municipio_609,Tlapa de Comonfort,base.state_mx_gro,ciudad_189
municipio_51,La Paz,base.state_mx_bcs,ciudad_19
municipio_611,Tlalixtaquilla de Maldonado,base.state_mx_gro,ciudad_190
municipio_622,San Luis Acatlán,base.state_mx_gro,ciudad_191
municipio_630,Florencio Villarreal,base.state_mx_gro,ciudad_192
municipio_633,Copala,base.state_mx_gro,ciudad_193
municipio_635,Azoyú,base.state_mx_gro,ciudad_194
municipio_638,Marquelia,base.state_mx_gro,ciudad_195
municipio_640,Cuajinicuilapa,base.state_mx_gro,ciudad_196
municipio_643,Pachuca de Soto,base.state_mx_hgo,ciudad_197
municipio_656,Ixmiquilpan,base.state_mx_hgo,ciudad_198
municipio_658,Zimapán,base.state_mx_hgo,ciudad_199
municipio_17,Aguascalientes,base.state_mx_ags,ciudad_2
municipio_52,Los Cabos,base.state_mx_bcs,ciudad_20
municipio_667,Actopan,base.state_mx_hgo,ciudad_200
municipio_678,Tula de Allende,base.state_mx_hgo,ciudad_201
municipio_680,Tula de Allende,base.state_mx_hgo,ciudad_202
municipio_681,Tepeji del Río de Ocampo,base.state_mx_hgo,ciudad_203
municipio_686,Tlaxcoapan,base.state_mx_hgo,ciudad_204
municipio_690,Huejutla de Reyes,base.state_mx_hgo,ciudad_205
municipio_722,Tulancingo de Bravo,base.state_mx_hgo,ciudad_206
municipio_726,Santiago Tulantepec de Lugo Guerrero,base.state_mx_hgo,ciudad_207
municipio_729,Tizayuca,base.state_mx_hgo,ciudad_208
municipio_734,Apan,base.state_mx_hgo,ciudad_209
municipio_53,Los Cabos,base.state_mx_bcs,ciudad_21
municipio_739,Tepeapulco,base.state_mx_hgo,ciudad_210
municipio_741,Tepeapulco,base.state_mx_hgo,ciudad_211
municipio_742,Guadalajara,base.state_mx_jal,ciudad_212
municipio_743,Zapopan,base.state_mx_jal,ciudad_213
municipio_747,Tala,base.state_mx_jal,ciudad_214
municipio_751,Tonalá,base.state_mx_jal,ciudad_215
municipio_755,San Pedro Tlaquepaque,base.state_mx_jal,ciudad_216
municipio_756,Tlajomulco de Zúñiga,base.state_mx_jal,ciudad_217
municipio_758,El Salto,base.state_mx_jal,ciudad_218
municipio_759,El Salto,base.state_mx_jal,ciudad_219
municipio_55,Comondú,base.state_mx_bcs,ciudad_22
municipio_760,El Salto,base.state_mx_jal,ciudad_220
municipio_761,Acatlán de Juárez,base.state_mx_jal,ciudad_221
municipio_763,Villa Corona,base.state_mx_jal,ciudad_222
municipio_765,Zacoalco de Torres,base.state_mx_jal,ciudad_223
municipio_768,Jocotepec,base.state_mx_jal,ciudad_224
municipio_772,Chapala,base.state_mx_jal,ciudad_225
municipio_773,Chapala,base.state_mx_jal,ciudad_226
municipio_775,Poncitlán,base.state_mx_jal,ciudad_227
municipio_778,Huejuquilla el Alto,base.state_mx_jal,ciudad_228
municipio_784,Colotlán,base.state_mx_jal,ciudad_229
municipio_57,Comondú,base.state_mx_bcs,ciudad_23
municipio_790,Tequila,base.state_mx_jal,ciudad_230
municipio_793,Magdalena,base.state_mx_jal,ciudad_231
municipio_795,Etzatlán,base.state_mx_jal,ciudad_232
municipio_799,Ameca,base.state_mx_jal,ciudad_233
municipio_801,Ahualulco de Mercado,base.state_mx_jal,ciudad_234
municipio_809,San Juan de los Lagos,base.state_mx_jal,ciudad_235
municipio_811,Jalostotitlán,base.state_mx_jal,ciudad_236
municipio_813,San Miguel el Alto,base.state_mx_jal,ciudad_237
municipio_815,San Julián,base.state_mx_jal,ciudad_238
municipio_817,Arandas,base.state_mx_jal,ciudad_239
municipio_58,Loreto,base.state_mx_bcs,ciudad_24
municipio_819,San Ignacio Cerro Gordo,base.state_mx_jal,ciudad_240
municipio_821,Teocaltiche,base.state_mx_jal,ciudad_241
municipio_823,Villa Hidalgo,base.state_mx_jal,ciudad_242
municipio_826,Yahualica de González Gallo,base.state_mx_jal,ciudad_243
municipio_830,Valle de Guadalupe,base.state_mx_jal,ciudad_244
municipio_832,Lagos de Moreno,base.state_mx_jal,ciudad_245
municipio_835,Unión de San Antonio,base.state_mx_jal,ciudad_246
municipio_837,San Diego de Alejandría,base.state_mx_jal,ciudad_247
municipio_839,Tepatitlán de Morelos,base.state_mx_jal,ciudad_248
municipio_841,Tototlán,base.state_mx_jal,ciudad_249
municipio_60,Mulegé,base.state_mx_bcs,ciudad_25
municipio_843,Atotonilco el Alto,base.state_mx_jal,ciudad_250
municipio_846,Ocotlán,base.state_mx_jal,ciudad_251
municipio_847,Jamay,base.state_mx_jal,ciudad_252
municipio_849,La Barca,base.state_mx_jal,ciudad_253
municipio_859,Talpa de Allende,base.state_mx_jal,ciudad_254
municipio_862,Puerto Vallarta,base.state_mx_jal,ciudad_255
municipio_865,Cocula,base.state_mx_jal,ciudad_256
municipio_873,El Grullo,base.state_mx_jal,ciudad_257
municipio_879,Autlán de Navarro,base.state_mx_jal,ciudad_258
municipio_881,Casimiro Castillo,base.state_mx_jal,ciudad_259
municipio_62,Mulegé,base.state_mx_bcs,ciudad_26
municipio_884,Cihuatlán,base.state_mx_jal,ciudad_260
municipio_886,Zapotlán el Grande,base.state_mx_jal,ciudad_261
municipio_893,Sayula,base.state_mx_jal,ciudad_262
municipio_903,Zapotiltic,base.state_mx_jal,ciudad_263
municipio_905,Tamazula de Gordiano,base.state_mx_jal,ciudad_264
municipio_910,Tuxpan,base.state_mx_jal,ciudad_265
municipio_914,Tecalitlán,base.state_mx_jal,ciudad_266
municipio_918,Toluca,base.state_mx_mex,ciudad_267
municipio_933,Almoloya de Juárez,base.state_mx_mex,ciudad_268
municipio_946,Tejupilco,base.state_mx_mex,ciudad_269
municipio_63,Mulegé,base.state_mx_bcs,ciudad_27
municipio_950,Amatepec,base.state_mx_mex,ciudad_270
municipio_963,Xonacatlán,base.state_mx_mex,ciudad_271
municipio_966,San Mateo Atenco,base.state_mx_mex,ciudad_272
municipio_968,Metepec,base.state_mx_mex,ciudad_273
municipio_984,Capulhuac,base.state_mx_mex,ciudad_274
municipio_986,Ocoyoacac,base.state_mx_mex,ciudad_275
municipio_988,Huixquilucan,base.state_mx_mex,ciudad_276
municipio_989,Atizapán de Zaragoza,base.state_mx_mex,ciudad_277
municipio_990,Naucalpan de Juárez,base.state_mx_mex,ciudad_278
municipio_992,Tlalnepantla de Baz,base.state_mx_mex,ciudad_279
municipio_64,Mulegé,base.state_mx_bcs,ciudad_28
municipio_998,Nicolás Romero,base.state_mx_mex,ciudad_280
municipio_1002,Tepotzotlán,base.state_mx_mex,ciudad_281
municipio_1005,Cuautitlán Izcalli,base.state_mx_mex,ciudad_282
municipio_1007,Cuautitlán,base.state_mx_mex,ciudad_283
municipio_1008,Melchor Ocampo,base.state_mx_mex,ciudad_284
municipio_1010,Tultitlán,base.state_mx_mex,ciudad_285
municipio_1011,Tultepec,base.state_mx_mex,ciudad_286
municipio_1012,Ecatepec de Morelos,base.state_mx_mex,ciudad_287
municipio_1013,Zumpango,base.state_mx_mex,ciudad_288
municipio_1015,Tequixquiac,base.state_mx_mex,ciudad_289
municipio_65,Campeche,base.state_mx_camp,ciudad_29
municipio_1019,Coacalco de Berriozábal,base.state_mx_mex,ciudad_290
municipio_1020,Tecámac,base.state_mx_mex,ciudad_291
municipio_1035,Texcoco,base.state_mx_mex,ciudad_292
municipio_1037,Chiconcuac,base.state_mx_mex,ciudad_293
municipio_1040,Chimalhuacán,base.state_mx_mex,ciudad_294
municipio_1041,Chicoloapan,base.state_mx_mex,ciudad_295
municipio_1043,La Paz,base.state_mx_mex,ciudad_296
municipio_1044,Ixtapaluca,base.state_mx_mex,ciudad_297
municipio_1045,Chalco,base.state_mx_mex,ciudad_298
municipio_1046,Valle de Chalco Solidaridad,base.state_mx_mex,ciudad_299
municipio_18,San Francisco de los Romo,base.state_mx_ags,ciudad_3
municipio_66,Carmen,base.state_mx_camp,ciudad_30
municipio_1053,Juchitepec,base.state_mx_mex,ciudad_300
municipio_1059,Nezahualcóyotl,base.state_mx_mex,ciudad_301
municipio_1060,Morelia,base.state_mx_mich,ciudad_302
municipio_1069,Puruándiro,base.state_mx_mich,ciudad_303
municipio_1074,Zacapu,base.state_mx_mich,ciudad_304
municipio_1081,Cuitzeo,base.state_mx_mich,ciudad_305
municipio_1088,Zinapécuaro,base.state_mx_mich,ciudad_306
municipio_1092,Sahuayo,base.state_mx_mich,ciudad_307
municipio_1100,Yurécuaro,base.state_mx_mich,ciudad_308
municipio_1103,La Piedad,base.state_mx_mich,ciudad_309
municipio_68,Carmen,base.state_mx_camp,ciudad_31
municipio_1110,Jiquilpan,base.state_mx_mich,ciudad_310
municipio_1114,Zamora,base.state_mx_mich,ciudad_311
municipio_1117,Tangancícuaro,base.state_mx_mich,ciudad_312
municipio_1120,Jacona,base.state_mx_mich,ciudad_313
municipio_1123,Cotija,base.state_mx_mich,ciudad_314
municipio_1127,Uruapan,base.state_mx_mich,ciudad_315
municipio_1130,Paracho,base.state_mx_mich,ciudad_316
municipio_1135,Los Reyes,base.state_mx_mich,ciudad_317
municipio_1143,Apatzingán,base.state_mx_mich,ciudad_318
municipio_1152,Lázaro Cárdenas,base.state_mx_mich,ciudad_319
municipio_70,Candelaria,base.state_mx_camp,ciudad_32
municipio_1154,Lázaro Cárdenas,base.state_mx_mich,ciudad_320
municipio_1158,Hidalgo,base.state_mx_mich,ciudad_321
municipio_1160,Maravatío,base.state_mx_mich,ciudad_322
municipio_1169,Tuxpan,base.state_mx_mich,ciudad_323
municipio_1173,Zitácuaro,base.state_mx_mich,ciudad_324
municipio_1178,Pátzcuaro,base.state_mx_mich,ciudad_325
municipio_1182,Tacámbaro,base.state_mx_mich,ciudad_326
municipio_1189,Múgica,base.state_mx_mich,ciudad_327
municipio_1197,Huetamo,base.state_mx_mich,ciudad_328
municipio_1200,Cuernavaca,base.state_mx_mor,ciudad_329
municipio_72,Escárcega,base.state_mx_camp,ciudad_33
municipio_1213,Puente de Ixtla,base.state_mx_mor,ciudad_330
municipio_1217,Cuautla,base.state_mx_mor,ciudad_331
municipio_1221,Tlaltizapán de Zapata,base.state_mx_mor,ciudad_332
municipio_1222,Zacatepec,base.state_mx_mor,ciudad_333
municipio_1224,Zacatepec,base.state_mx_mor,ciudad_334
municipio_1233,Jojutla,base.state_mx_mor,ciudad_335
municipio_1239,Tlaquiltenango,base.state_mx_mor,ciudad_336
municipio_1241,Tepic,base.state_mx_nay,ciudad_337
municipio_1242,Tuxpan,base.state_mx_nay,ciudad_338
municipio_1243,Santiago Ixcuintla,base.state_mx_nay,ciudad_339
municipio_74,Champotón,base.state_mx_camp,ciudad_34
municipio_1245,Acaponeta,base.state_mx_nay,ciudad_340
municipio_1247,Tecuala,base.state_mx_nay,ciudad_341
municipio_1249,Tepic,base.state_mx_nay,ciudad_342
municipio_1252,Santiago Ixcuintla,base.state_mx_nay,ciudad_343
municipio_1256,Ruíz,base.state_mx_nay,ciudad_344
municipio_1259,Compostela,base.state_mx_nay,ciudad_345
municipio_1261,Compostela,base.state_mx_nay,ciudad_346
municipio_1262,Compostela,base.state_mx_nay,ciudad_347
municipio_1264,Bahía de Banderas,base.state_mx_nay,ciudad_348
municipio_1265,San Blas,base.state_mx_nay,ciudad_349
municipio_77,Hopelchén,base.state_mx_camp,ciudad_35
municipio_1267,Xalisco,base.state_mx_nay,ciudad_350
municipio_1269,San Pedro Lagunillas,base.state_mx_nay,ciudad_351
municipio_1273,Jala,base.state_mx_nay,ciudad_352
municipio_1275,Ahuacatlán,base.state_mx_nay,ciudad_353
municipio_1277,Ixtlán del Río,base.state_mx_nay,ciudad_354
municipio_1279,Monterrey,base.state_mx_nl,ciudad_355
municipio_1281,Anáhuac,base.state_mx_nl,ciudad_356
municipio_1285,Sabinas Hidalgo,base.state_mx_nl,ciudad_357
municipio_1291,Ciénega de Flores,base.state_mx_nl,ciudad_358
municipio_1301,García,base.state_mx_nl,ciudad_359
municipio_81,Hecelchakán,base.state_mx_camp,ciudad_36
municipio_1303,General Escobedo,base.state_mx_nl,ciudad_360
municipio_1304,Santa Catarina,base.state_mx_nl,ciudad_361
municipio_1305,San Pedro Garza García,base.state_mx_nl,ciudad_362
municipio_1307,San Nicolás de los Garza,base.state_mx_nl,ciudad_363
municipio_1309,Apodaca,base.state_mx_nl,ciudad_364
municipio_1320,Guadalupe,base.state_mx_nl,ciudad_365
municipio_1321,Juárez,base.state_mx_nl,ciudad_366
municipio_1324,Santiago,base.state_mx_nl,ciudad_367
municipio_1325,Santiago,base.state_mx_nl,ciudad_368
municipio_1329,Cadereyta Jiménez,base.state_mx_nl,ciudad_369
municipio_82,Hecelchakán,base.state_mx_camp,ciudad_37
municipio_1330,Montemorelos,base.state_mx_nl,ciudad_370
municipio_1333,Linares,base.state_mx_nl,ciudad_371
municipio_1338,Hualahuises,base.state_mx_nl,ciudad_372
municipio_1339,Doctor Arroyo,base.state_mx_nl,ciudad_373
municipio_1344,Oaxaca de Juárez,base.state_mx_oax,ciudad_374
municipio_1349,San Francisco Telixtlahuaca,base.state_mx_oax,ciudad_375
municipio_1352,San Pablo Huitzo,base.state_mx_oax,ciudad_376
municipio_1356,Santiago Suchilquitongo,base.state_mx_oax,ciudad_377
municipio_1378,San Juan Bautista Tuxtepec,base.state_mx_oax,ciudad_378
municipio_1379,Loma Bonita,base.state_mx_oax,ciudad_379
municipio_84,Calkiní,base.state_mx_camp,ciudad_38
municipio_1382,Cosolapa,base.state_mx_oax,ciudad_380
municipio_1384,Acatlán de Pérez Figueroa,base.state_mx_oax,ciudad_381
municipio_1390,San Felipe Jalapa de Díaz,base.state_mx_oax,ciudad_382
municipio_1394,San Juan Bautista Valle Nacional,base.state_mx_oax,ciudad_383
municipio_1406,Teotitlán de Flores Magón,base.state_mx_oax,ciudad_384
municipio_1424,San Juan Bautista Cuicatlán,base.state_mx_oax,ciudad_385
municipio_1444,Natividad,base.state_mx_oax,ciudad_386
municipio_1502,Heroica Ciudad de Huajuapan de León,base.state_mx_oax,ciudad_387
municipio_1533,Mariscala de Juárez,base.state_mx_oax,ciudad_388
municipio_1566,Villa de Tamazulápam del Progreso,base.state_mx_oax,ciudad_389
municipio_86,Saltillo,base.state_mx_tab,ciudad_39
municipio_1586,Asunción Nochixtlán,base.state_mx_oax,ciudad_390
municipio_1603,Santiago Juxtlahuaca,base.state_mx_oax,ciudad_391
municipio_1606,San Sebastián Tecomaxtlahuaca,base.state_mx_oax,ciudad_392
municipio_1612,Heroica Ciudad de Tlaxiaco,base.state_mx_oax,ciudad_393
municipio_1652,Heroica Ciudad de Juchitán de Zaragoza,base.state_mx_oax,ciudad_394
municipio_1654,Ciudad Ixtepec,base.state_mx_oax,ciudad_395
municipio_1663,Unión Hidalgo,base.state_mx_oax,ciudad_396
municipio_1667,San Francisco Ixhuatán,base.state_mx_oax,ciudad_397
municipio_1669,San Pedro Tapanatepec,base.state_mx_oax,ciudad_398
municipio_1671,Chahuites,base.state_mx_oax,ciudad_399
municipio_22,Rincón de Romos,base.state_mx_ags,ciudad_4
municipio_88,Arteaga,base.state_mx_tab,ciudad_40
municipio_1690,Matías Romero Avendaño,base.state_mx_oax,ciudad_400
municipio_1696,El Barrio de la Soledad,base.state_mx_oax,ciudad_401
municipio_1699,Tlacolula de Matamoros,base.state_mx_oax,ciudad_402
municipio_1708,San Pablo Villa de Mitla,base.state_mx_oax,ciudad_403
municipio_1721,San Pedro Totolápam,base.state_mx_oax,ciudad_404
municipio_1729,Nejapa de Madero,base.state_mx_oax,ciudad_405
municipio_1739,Salina Cruz,base.state_mx_oax,ciudad_406
municipio_1752,Santo Domingo Tehuantepec,base.state_mx_oax,ciudad_407
municipio_1757,San Blas Atempa,base.state_mx_oax,ciudad_408
municipio_1762,Miahuatlán de Porfirio Díaz,base.state_mx_oax,ciudad_409
municipio_93,San Buenaventura,base.state_mx_tab,ciudad_41
municipio_1794,San Pedro Pochutla,base.state_mx_oax,ciudad_410
municipio_1807,Santa María Huatulco,base.state_mx_oax,ciudad_411
municipio_1809,Santa María Huatulco,base.state_mx_oax,ciudad_412
municipio_1812,Putla Villa de Guerrero,base.state_mx_oax,ciudad_413
municipio_1825,San Miguel el Grande,base.state_mx_oax,ciudad_414
municipio_1834,Santa Cruz Itundujia,base.state_mx_oax,ciudad_415
municipio_1836,Zimatlán de Álvarez,base.state_mx_oax,ciudad_416
municipio_1845,Santa Lucía del Camino,base.state_mx_oax,ciudad_417
municipio_1847,San Antonio de la Cal,base.state_mx_oax,ciudad_418
municipio_1859,Villa de Zaachila,base.state_mx_oax,ciudad_419
municipio_2460,Centla,base.state_mx_tab,ciudad_42
municipio_97,Frontera,base.state_mx_tab,ciudad_42
municipio_1862,San Sebastián Tutla,base.state_mx_oax,ciudad_420
municipio_1879,Cuilápam de Guerrero,base.state_mx_oax,ciudad_421
municipio_1881,Villa Sola de Vega,base.state_mx_oax,ciudad_422
municipio_1890,Heroica Ciudad de Ejutla de Crespo,base.state_mx_oax,ciudad_423
municipio_1895,Ocotlán de Morelos,base.state_mx_oax,ciudad_424
municipio_1925,Santiago Pinotepa Nacional,base.state_mx_oax,ciudad_425
municipio_1927,San Juan Cacahuatepec,base.state_mx_oax,ciudad_426
municipio_1929,San Juan Bautista Lo de Soto,base.state_mx_oax,ciudad_427
municipio_1940,Santiago Jamiltepec,base.state_mx_oax,ciudad_428
municipio_1954,Villa de Tututepec de Melchor Ocampo,base.state_mx_oax,ciudad_429
municipio_98,Monclova,base.state_mx_tab,ciudad_43
municipio_1965,San Pedro Mixtepec -Dto. 22 -,base.state_mx_oax,ciudad_430
municipio_1966,San Pedro Mixtepec -Dto. 22 -,base.state_mx_oax,ciudad_431
municipio_1968,Puebla,base.state_mx_pue,ciudad_432
municipio_1973,Cuautlancingo,base.state_mx_pue,ciudad_433
municipio_1975,San Pedro Cholula,base.state_mx_pue,ciudad_434
municipio_1976,San Andrés Cholula,base.state_mx_pue,ciudad_435
municipio_1979,Amozoc,base.state_mx_pue,ciudad_436
municipio_1987,Xicotepec,base.state_mx_pue,ciudad_437
municipio_1993,Huauchinango,base.state_mx_pue,ciudad_438
municipio_2001,Zacatlán,base.state_mx_pue,ciudad_439
municipio_101,Castaños,base.state_mx_tab,ciudad_44
municipio_2041,Teziutlán,base.state_mx_pue,ciudad_440
municipio_2052,San Martín Texmelucan,base.state_mx_pue,ciudad_441
municipio_2063,Atlixco,base.state_mx_pue,ciudad_442
municipio_2074,Izúcar de Matamoros,base.state_mx_pue,ciudad_443
municipio_2120,Acatlán,base.state_mx_pue,ciudad_444
municipio_2146,Tepeaca,base.state_mx_pue,ciudad_445
municipio_2161,Tecamachalco,base.state_mx_pue,ciudad_446
municipio_2164,Chalchicomula de Sesma,base.state_mx_pue,ciudad_447
municipio_2179,Tehuacán,base.state_mx_pue,ciudad_448
municipio_2200,Querétaro,base.state_mx_qro,ciudad_449
municipio_103,Ramos Arizpe,base.state_mx_tab,ciudad_45
municipio_2215,San Juan del Río,base.state_mx_qro,ciudad_450
municipio_2218,Corregidora,base.state_mx_qro,ciudad_451
municipio_2221,Othón P. Blanco,base.state_mx_qro,ciudad_452
municipio_2223,Felipe Carrillo Puerto,base.state_mx_qro,ciudad_453
municipio_2224,Lázaro Cárdenas,base.state_mx_qro,ciudad_454
municipio_2226,Isla Mujeres,base.state_mx_qro,ciudad_455
municipio_2228,Benito Juárez,base.state_mx_qro,ciudad_456
municipio_2230,Cozumel,base.state_mx_qro,ciudad_457
municipio_2231,Solidaridad,base.state_mx_qro,ciudad_458
municipio_2236,Bacalar,base.state_mx_qro,ciudad_459
municipio_106,Piedras Negras,base.state_mx_tab,ciudad_46
municipio_2238,San Luis Potosí,base.state_mx_slp,ciudad_460
municipio_2240,Soledad de Graciano Sánchez,base.state_mx_slp,ciudad_461
municipio_2246,Cedral,base.state_mx_slp,ciudad_462
municipio_2250,Charcas,base.state_mx_slp,ciudad_463
municipio_2252,Salinas,base.state_mx_slp,ciudad_464
municipio_2255,Matehuala,base.state_mx_slp,ciudad_465
municipio_2265,Ciudad Valles,base.state_mx_slp,ciudad_466
municipio_2267,Ebano,base.state_mx_slp,ciudad_467
municipio_2268,Tamuín,base.state_mx_slp,ciudad_468
municipio_2271,El Naranjo,base.state_mx_slp,ciudad_469
municipio_108,Nava,base.state_mx_tab,ciudad_47
municipio_2273,Ciudad del Maíz,base.state_mx_slp,ciudad_470
municipio_2276,Cárdenas,base.state_mx_slp,ciudad_471
municipio_2279,Cerritos,base.state_mx_slp,ciudad_472
municipio_2282,Villa de Reyes,base.state_mx_slp,ciudad_473
